left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,nose_tip_x,nose_tip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
60.450325,34.88469,24.505642,29.986547,44.138744,60.249985,51.31472,75.67024
60.042877,37.701622,22.971193,35.10932,50.1866,60.033474,46.702545,81.42763
63.860516,37.14931,23.78387,27.210255,40.64307,55.89149,47.405357,75.554276
60.272495,39.12992,22.200447,31.57708,47.71066,51.670845,46.54489,74.09219
66.29345,35.081734,26.349438,30.190594,44.787766,51.641174,51.028847,79.01527
59.19552,35.846268,24.825672,28.87809,42.588577,56.59069,49.993927,69.04612
63.872623,37.66991,25.931763,35.357635,44.01069,64.19555,44.5486,74.25578
63.54507,39.759487,24.479034,31.652988,44.46541,62.72732,47.686222,70.5853
61.855465,33.218525,22.546276,28.319464,43.92061,55.829437,50.65021,77.20782
60.265358,43.05784,28.077835,34.7163,46.583317,70.96307,50.726173,71.236664
61.56098,39.36644,24.152454,35.409153,40.85763,54.851017,48.84189,78.04492
67.701035,38.182163,25.022938,36.088478,49.44982,52.553444,46.95455,77.57227
59.47915,36.36895,22.172832,30.698769,42.529182,58.277657,48.157196,74.3165
67.50625,31.744888,23.753078,31.434868,49.826027,65.201004,52.63292,72.67558
68.00158,36.678642,29.266556,30.71553,41.18695,66.91284,48.197628,69.73048
55.519146,40.833084,32.871193,28.42064,46.622524,63.870735,47.169518,69.08259
58.042336,39.524574,26.304619,34.654045,46.924038,60.534565,51.028107,75.92629
65.76883,38.455982,22.82471,32.86996,47.441803,50.70967,49.773193,75.61332
64.73479,32.64254,21.91404,31.439775,48.92885,64.182556,58.7473,71.874
57.678898,33.500725,23.1479,33.82827,44.99054,60.54464,48.320213,75.06177
64.61595,33.91004,28.019032,32.3398,50.70787,50.685753,53.68642,69.938446
59.90307,41.574047,27.12249,35.73964,44.73388,54.41827,52.579643,71.073456
67.19113,38.40782,27.558453,31.209553,45.177307,67.15663,52.069916,76.35971
64.04418,35.386036,25.611263,28.933506,41.859463,63.202217,49.852028,72.8926
63.002304,36.06836,26.68489,29.033802,44.97046,57.215595,50.148407,64.22633
60.98098,35.298836,24.293339,29.471767,46.582462,61.163647,50.863,82.4207
56.709267,37.467106,25.53069,31.852127,46.437256,62.785973,46.078163,67.690994
58.613354,37.692596,25.258091,35.126854,44.85075,61.475796,51.182133,69.55734
58.69806,37.23492,32.71605,31.586327,51.488014,67.419235,52.770157,69.90811
57.556892,41.711746,27.936821,32.105095,40.570946,60.546467,47.29805,67.14525
62.27368,38.504097,24.9278,30.137552,49.769493,49.896973,47.60606,80.26615
61.513893,36.589676,23.937153,32.488075,45.326317,54.11737,54.69301,63.37419
62.56247,39.046593,25.965874,27.874065,47.61492,55.280582,49.992615,64.04638
61.136894,37.920895,26.885279,30.114126,41.151524,55.678833,47.065052,69.16473
62.922672,28.585865,25.940876,29.522331,45.90645,51.826572,51.553677,72.29889
64.413826,34.56308,28.667984,27.323143,44.956116,59.267338,49.2548,78.85532
62.519886,37.702946,27.803839,30.883495,45.387783,51.90454,47.861187,69.91994
62.78517,40.38816,22.411774,33.378254,45.756516,60.199448,50.450123,71.63571
70.28443,35.695217,18.669117,25.967876,44.089546,47.597088,41.194443,73.5413
56.595028,39.810455,34.42735,35.975132,49.499374,64.762985,49.849846,72.140686
61.204376,42.006565,27.795269,31.806822,45.305717,64.807724,47.67525,69.379295
60.16992,28.878479,17.797619,26.100368,45.700268,63.81247,46.103817,61.789642
60.961044,34.825455,26.21687,36.99441,49.574364,55.284775,50.47883,77.92583
64.74509,37.494053,24.08751,30.698566,46.74816,55.36631,52.17747,80.42454
65.01369,39.199883,26.21056,27.766926,45.16505,53.600063,48.943718,73.25486
58.859306,37.514378,28.057098,35.985466,37.638893,62.978004,49.35888,68.90185
65.10759,42.412357,29.92873,30.540691,42.673466,64.23096,48.223076,74.40468
64.34383,37.86741,24.3401,29.938408,47.339577,61.255035,49.34149,68.95488
60.863007,38.996323,24.082771,32.31222,45.697212,58.1257,56.128044,70.35754
59.89562,37.68976,23.168747,27.652367,39.01528,62.415173,39.93229,69.68319
69.94785,36.26278,24.808773,30.774048,44.90541,67.73189,48.31794,75.47623
67.3782,34.868797,25.06247,30.066095,50.416267,62.528812,52.482708,73.07875
61.62513,36.39567,24.267635,31.947147,43.1307,46.516357,47.853046,71.28245
-1788.24,-578.59143,1485.7847,1648.8193,-388.6278,-752.08966,-1638.5063,202.3238
60.097816,35.082005,22.026642,33.918083,44.774193,62.26143,52.3748,74.04568
65.43385,37.614372,33.928364,30.280272,51.484146,62.32386,51.348347,72.648735
57.494694,36.726364,25.728088,37.41185,45.955082,58.989517,54.436646,70.7229
66.035614,34.996162,25.78083,32.841553,50.457584,57.8943,51.69378,74.87067
64.43662,37.8261,24.46553,31.428043,42.943592,60.63628,51.463707,70.18534
63.767773,34.75335,28.572632,33.584457,43.349907,58.619843,44.350063,71.93521
64.4957,34.419746,23.77623,28.616337,43.911335,48.771675,50.33658,76.02488
55.79488,41.937233,28.688217,34.05074,39.65767,61.48478,44.388664,76.1517
60.5434,34.82709,30.114964,35.265198,46.07292,55.438812,54.832275,72.1079
62.31117,37.236305,25.41642,28.718922,45.664635,59.219456,47.245163,70.78176
63.37517,36.069866,26.760456,30.863018,45.83525,61.655605,52.527473,75.18112
67.548584,40.718605,26.70153,35.175755,44.013023,61.190575,52.652817,76.36183
66.45601,40.609573,28.985338,38.327137,46.20904,65.254166,44.602467,72.809875
62.45326,31.936947,26.136974,34.647438,48.2614,53.95582,52.436684,79.83887
61.39669,38.16114,25.223942,31.367472,41.367844,51.85324,47.69878,77.47022
64.44207,40.361248,26.899448,34.113617,46.95728,67.06662,49.854355,72.39563
69.629395,36.57689,23.221169,21.323408,46.44507,64.324814,44.86728,79.19288
64.2537,37.297817,25.331379,28.249722,46.579807,52.830307,50.40355,71.936195
66.4146,41.12091,25.127434,31.41653,47.828167,61.956207,51.56835,69.29142
61.969574,37.512497,24.080746,35.645126,45.359737,63.96672,50.11972,71.807655
63.47494,36.821236,22.279099,30.46716,45.872437,63.73021,50.41237,74.17143
61.06415,38.56673,24.789719,29.565323,47.5396,53.487614,49.4532,70.672386
62.361412,36.462223,25.826698,30.23751,41.47913,56.89508,50.495018,71.267365
62.945286,36.842476,27.213402,32.608597,44.980778,70.656906,50.89469,74.514145
67.98564,34.93543,23.845337,30.031042,45.945312,58.285366,50.312576,72.400116
59.48433,42.966873,26.909267,34.97187,40.688522,62.629555,53.22738,70.74725
65.38205,38.826515,26.508583,30.484901,42.762314,59.851696,48.572433,64.32904
60.300415,41.649395,28.42236,36.79623,42.765488,63.6935,53.126484,73.038
56.32177,34.38306,27.719383,32.150356,44.748924,59.00409,52.20295,67.71616
66.953285,35.700546,28.016987,31.404026,48.04826,63.85814,50.192356,72.64992
62.297745,34.745277,26.71735,32.124474,42.818527,53.470802,47.35869,74.94566
62.902554,32.127556,24.769878,37.402985,50.13928,60.21777,53.491722,69.65896
61.094856,36.84837,26.026924,24.738232,43.950573,54.103676,44.567707,69.32833
61.74504,36.26571,24.256641,37.4815,44.600174,61.287514,47.641018,70.76711
63.05282,38.84823,23.178347,30.20156,43.670395,56.5899,47.942688,72.70456
67.9852,38.39646,26.794334,29.744064,49.31105,63.08456,49.65164,76.308876
62.10451,38.701378,26.383936,35.567173,46.28832,63.92478,48.66654,71.40386
67.91329,38.488525,24.05981,32.6446,47.64441,61.33565,49.848854,78.994415
65.57261,34.547043,24.311821,32.8672,46.28521,52.897053,50.01812,73.15653
62.338768,39.741703,25.397156,29.800478,49.64598,67.01856,51.156815,69.71081
65.403336,37.035645,29.499178,31.255009,50.333984,59.096313,52.192253,74.03809
64.83694,35.304985,26.531193,30.977308,45.212452,52.196526,50.269775,76.251076
64.74846,39.36788,27.102009,37.36626,45.493134,62.425545,52.272003,65.225365
64.59972,41.320667,29.389793,35.785053,46.38642,53.869873,47.03045,64.94095
64.66101,35.909153,21.418068,28.39664,42.87598,67.88098,45.899513,67.75914
64.78517,37.679092,24.380474,35.389614,45.782578,65.74051,52.667603,75.84079
63.733032,38.46511,19.039898,33.62957,43.655674,57.031208,45.817013,74.84105
66.24449,37.182594,23.130873,32.554955,40.71697,57.69952,49.301384,78.25332
67.730194,36.41539,20.735592,22.955454,48.778038,66.43695,47.65364,77.12451
62.726704,39.9215,24.414158,34.91917,46.04217,61.53546,51.085785,70.959564
63.99266,39.0968,26.440048,27.255049,42.364468,52.91923,45.585392,74.462364
63.014557,40.643974,24.526104,32.289845,50.581367,57.33672,47.765022,82.32945
63.47849,35.501427,26.770678,32.971924,49.906418,62.0122,52.67366,75.736336
64.170395,36.926506,25.078163,28.735958,40.010334,64.80087,50.625366,72.336395
62.983166,34.114483,23.455967,31.164112,44.453003,58.758694,48.35907,71.56768
64.74543,38.288803,25.248043,33.454803,43.5452,60.984406,51.570305,70.81474
62.929512,38.24472,24.752087,35.073734,41.92517,57.976753,49.141457,71.03692
65.31961,38.799873,27.224628,27.472076,45.598244,58.776638,48.35845,78.35386
63.62172,35.780167,27.892097,26.292416,39.930264,60.20923,47.086967,71.19916
63.876812,33.769657,23.499876,27.786064,42.555218,53.852566,50.309494,72.60346
66.20419,37.778687,23.420635,30.380196,37.733597,59.997475,42.85619,69.26249
60.22316,41.22533,29.1474,29.701836,40.737072,63.158318,46.451885,69.134285
64.36842,38.349068,27.939323,31.171755,44.60575,59.56375,51.98346,70.725845
58.435673,35.221336,25.430058,34.493782,45.938374,56.07663,53.623985,70.28566
52.67412,42.66455,28.874115,40.031025,38.379025,63.935383,44.29634,66.77559
63.918358,36.729355,25.88177,29.047985,48.44243,62.455154,50.40494,74.62597
60.39234,35.36802,22.419773,32.552612,39.29946,64.68652,45.57592,68.462616
63.324287,36.54727,24.404858,32.959858,45.372467,49.48114,48.310608,75.870605
63.598015,33.67906,26.212608,29.779558,44.181507,60.72464,51.942802,78.7715
62.62002,37.952927,24.16426,32.2388,43.74374,67.9236,49.81726,81.85484
63.800377,35.113827,23.252377,31.418364,47.933117,56.477646,45.79229,74.60761
62.102657,38.48471,28.84254,32.764362,46.24108,64.1868,49.984245,68.19937
61.30189,32.707527,19.444061,33.892323,46.266884,57.37786,49.851368,67.59386
62.53989,38.389122,31.131174,37.345215,46.973274,64.06831,52.807976,68.30543
60.73866,35.80292,24.212383,30.885742,42.80122,65.40587,49.791443,70.38549
56.704086,29.024271,19.286299,38.97474,46.650726,54.292427,39.500652,73.34256
61.083076,41.806377,27.172916,36.320564,44.54875,61.88244,51.181374,68.55693
62.95515,35.164192,20.098099,29.801903,43.566864,54.66575,47.804985,75.262856
66.05336,36.407955,25.098858,30.270945,47.971718,55.518196,50.05576,77.85637
64.397385,40.051167,27.172112,30.930134,44.685555,62.072994,50.94707,68.7718
60.027866,36.8388,26.28768,37.535156,46.53666,64.084404,48.727997,71.62502
65.1684,36.57198,20.97688,30.661325,42.184456,68.92931,48.765884,75.57931
63.177235,34.88409,26.904491,32.57669,46.87875,59.886715,50.368824,68.210205
65.70738,41.986244,23.0332,33.737244,45.65898,59.69039,50.072372,76.03206
65.82355,40.31942,26.37233,24.263374,48.78309,59.612034,43.03456,69.57796
59.272957,40.641457,25.072598,33.22797,49.75795,64.43921,54.56987,79.64615
61.642548,41.853188,22.258167,32.046566,40.891197,61.69381,47.155746,73.15415
65.444664,42.14405,21.481594,32.44465,46.449486,64.38436,48.380936,70.458405
61.377037,36.114586,26.181183,29.433224,42.634224,66.04741,50.411446,78.67137
62.85356,37.528008,23.494083,31.46928,47.155556,65.81992,53.05823,72.58176
60.000458,34.049713,15.603988,32.879364,43.855553,59.708115,48.098778,68.78798
58.925594,40.976864,27.796322,34.77383,42.458565,63.894775,49.932117,75.71489
63.1428,39.449257,23.003937,32.68356,43.595566,66.48538,49.430496,78.69668
58.23245,32.934113,30.646534,32.39331,42.41257,59.91661,46.317307,58.448265
64.1931,36.987877,21.20625,27.525982,46.49315,62.268448,45.378498,73.621574
64.78993,40.556408,28.72224,33.31995,42.169044,67.16786,47.46974,73.726425
53.468845,35.821323,22.693878,25.728592,46.459938,59.131546,48.370605,61.15836
70.08679,35.81471,26.870346,31.436737,42.109806,58.991352,52.411423,65.35299
63.656284,41.54856,22.746841,30.004158,45.53594,66.15753,49.9803,73.301544
60.178055,37.472145,28.191956,30.52597,43.759064,63.106987,50.290657,72.10149
60.720577,39.055008,22.988693,32.979027,45.551495,51.55062,56.13264,76.60868
58.84093,37.842117,27.069176,33.1182,45.008347,62.252758,48.663185,69.43468
69.33655,35.998253,23.852962,23.650116,45.23228,66.067726,46.35017,74.87365
64.833664,37.82449,26.19645,26.680214,48.07492,57.434334,47.14894,73.890594
63.193665,34.098175,24.901527,29.273369,44.915974,52.360233,47.936886,76.93596
62.15244,42.084198,25.039299,27.312412,45.649815,57.715027,45.018616,76.61812
60.58327,38.9383,25.600544,32.782303,44.254593,63.503643,45.21257,71.85868
67.07243,37.56971,27.944588,36.992687,47.4162,64.67943,53.53798,73.039536
66.719406,37.57612,27.416626,34.446697,44.23635,62.4635,50.37007,75.83832
66.27748,41.19146,24.382927,32.598,41.795567,63.23957,53.458298,70.85903
64.797226,36.062572,28.228687,34.647133,46.029354,66.00552,50.956024,72.143135
63.70558,37.038242,29.160923,26.79552,45.954033,60.49055,48.304413,70.42625
63.31914,37.327503,26.697094,30.763878,42.75077,58.076073,47.305794,69.69305
64.097885,36.55653,26.416195,32.078274,45.692432,66.59962,49.540367,77.86111
62.100548,30.63493,24.064125,23.570866,48.002987,51.8272,41.26552,78.746895
65.43564,40.88875,26.07341,34.274452,42.81118,66.11926,48.781967,72.802704
61.911186,35.12427,21.917364,34.80591,47.491486,59.22718,54.341034,68.42009
66.74375,39.859932,24.177536,30.057192,43.56081,59.60654,54.777016,69.96663
57.407158,33.56968,22.27266,29.289007,40.92363,60.721024,48.70951,73.04445
61.614418,38.55699,24.826347,30.239056,42.15915,64.3442,52.225197,69.12461
59.566544,41.567036,26.188057,31.22332,46.107407,69.35867,50.27646,74.11417
64.78615,39.466805,28.663452,32.76805,46.410744,64.56151,50.942425,69.86875
52.743896,35.9365,30.74149,33.107536,42.00008,47.567146,51.41001,71.772964
60.724228,37.47522,29.870468,34.009537,44.69543,51.000504,51.66809,73.18184
56.826958,33.822533,27.517162,31.317804,39.544205,59.555557,45.514885,80.270065
61.105785,37.3441,25.519642,36.554012,46.13859,50.90831,49.364998,75.64625
61.08348,39.16025,25.236145,35.931892,40.639977,70.97261,48.19384,67.649956
61.913048,34.95661,24.981579,34.258873,43.741768,66.54697,48.12419,71.90866
57.989067,36.81463,25.825306,29.987202,45.616272,63.554592,46.09057,66.40059
64.05177,36.280167,29.569283,32.20405,53.138725,62.86686,54.058556,76.34209
68.089134,37.793682,27.205349,29.098179,53.03928,69.69299,52.077812,67.71615
57.748295,40.41913,23.260628,32.934753,42.03063,65.47305,50.117645,67.79309
64.29735,38.005062,26.214415,37.35511,52.260864,63.99964,57.65629,71.09278
61.487915,37.20127,26.922197,34.27164,44.750416,55.320557,45.98995,74.71214
65.63718,36.639587,28.919666,37.694294,52.516838,63.830383,58.217045,77.51479
62.794617,36.816418,21.861107,27.29477,41.86986,62.167316,47.63851,68.83196
66.82372,41.723568,26.52678,35.672913,49.11306,65.32589,49.641735,73.79679
63.695354,34.57458,31.178211,26.758656,45.52083,53.105186,48.893173,72.763626
65.382675,35.232716,29.848896,28.005104,46.009987,61.27529,49.999317,71.93331
65.563736,36.319527,26.783587,30.237347,48.40147,63.426876,49.94695,71.31626
62.35521,37.482178,24.360355,31.911293,43.73578,56.09523,49.311028,80.19985
57.0317,38.78045,23.89353,31.58422,40.913616,51.666824,47.778717,76.67819
63.503403,40.53222,26.534206,27.487354,46.554863,56.572052,48.33086,81.90486
63.79209,37.806618,24.752445,32.13296,46.56112,57.61358,49.624214,73.56195
64.58469,34.862423,25.456635,25.331125,39.359375,56.262367,52.128284,75.424675
67.473724,36.426144,23.458122,30.087479,47.885986,62.48394,52.916016,75.79846
63.42679,36.638096,24.746693,28.308979,44.422062,59.871536,48.327347,72.23456
63.54853,39.05347,22.773285,32.259857,47.33952,64.71588,50.405743,74.2178
61.516605,37.227318,22.81522,29.406136,46.90862,59.4664,50.513363,70.29545
65.3717,34.375347,26.017178,30.376736,42.33869,50.485165,48.56592,78.62767
61.62092,38.11343,24.53741,32.999588,45.23154,63.987602,50.35804,73.61093
65.4562,38.93026,20.846745,27.710014,41.02552,46.912567,45.057373,73.83297
61.82857,34.63127,25.079094,29.198128,42.002174,58.109344,49.96906,63.783268
59.76705,39.661427,28.589844,31.93668,42.38525,61.28508,49.580444,68.38776
61.891422,39.8319,22.880444,31.112103,46.40486,64.74818,49.38807,69.29023
60.713882,34.398525,25.664394,34.549824,38.89021,47.886856,50.572678,71.95811
60.92311,43.511375,29.64278,33.759808,43.95704,64.91067,51.30458,69.15632
60.74437,35.336704,26.758003,34.63246,47.83988,63.403656,52.574013,70.91061
60.985943,35.80652,21.84111,27.641926,49.1074,62.050026,50.028877,72.333374
55.808914,36.242355,23.867756,30.847713,42.583675,56.032852,44.888527,65.58074
67.83398,32.454254,22.553734,24.709667,43.21318,55.72949,48.065865,74.133354
53.06263,41.366856,27.22065,31.703033,44.951103,57.934284,48.543953,71.364914
64.06579,35.72176,25.72075,30.146454,41.475235,61.241272,49.08188,71.493866
64.01813,39.850464,29.116566,33.116467,40.54096,64.583984,48.00857,70.70553
60.0234,35.438995,27.315697,33.159893,50.622307,59.389786,51.329575,73.237656
64.04129,38.292572,28.806923,39.73917,43.761566,63.8864,49.76992,72.558624
65.96656,32.72244,23.383198,32.568928,44.918045,63.78797,48.386368,63.22216
62.36745,36.470684,26.82085,35.569023,43.263752,56.99337,50.054855,80.83376
60.75816,31.21142,27.141111,26.299812,44.87841,49.527008,49.028976,70.18123
60.3788,40.05313,29.450596,34.07593,45.481873,69.84029,46.203926,73.18862
63.30902,33.665707,21.669235,27.794891,46.081276,66.93002,51.23944,75.76358
63.205227,37.595036,29.178417,35.088646,47.655094,65.45415,49.81974,73.89969
62.628593,37.895164,26.88728,34.527176,41.44772,60.912247,50.73871,65.92292
59.151566,35.3994,23.636562,39.532642,50.683167,62.622627,51.9225,71.35205
62.94979,40.632515,21.265896,29.88398,40.401234,59.96457,45.710617,73.947044
61.877983,35.666714,30.169186,32.524387,41.679153,54.703503,46.909187,79.917564
60.410454,35.346336,28.737629,33.941223,42.61907,51.5343,48.10104,78.06078
63.495956,36.19819,24.910978,39.80494,48.8015,57.16554,60.211548,70.59342
53.34134,35.23194,29.401056,38.845085,40.2772,60.245674,52.01332,62.10479
64.58198,38.950737,26.146702,31.134014,44.942192,60.854065,50.43094,71.24118
63.924076,43.17998,22.12965,28.519026,46.502274,60.258957,46.863613,65.82089
60.74889,38.590004,27.935825,31.201817,47.356285,62.87197,46.98972,70.12438
62.066093,37.425354,22.119583,27.42353,42.238995,54.895615,47.606445,71.76353
62.027687,35.609043,25.099918,32.052174,46.272106,66.869774,46.62901,63.689606
64.55464,38.617653,22.617775,31.89225,48.16858,62.602398,51.286804,69.24021
60.09616,38.653458,25.51192,34.24649,44.950455,60.76564,49.206562,66.36416
56.218155,29.509214,29.340565,32.590183,44.493267,68.08549,49.955826,77.34776
60.67227,34.916527,29.212845,31.761883,47.04356,64.4803,53.66079,63.066383
62.677414,41.619778,28.265583,32.69892,42.542316,64.42297,47.691166,73.11867
62.38314,38.078716,28.336231,33.966393,45.421413,63.92958,43.515472,75.33489
64.43035,39.013786,23.096416,30.139397,44.030945,67.88858,50.82808,74.411896
66.191956,40.465706,28.2261,37.39912,46.756424,68.689804,55.993256,75.96316
62.239323,44.412994,26.06651,26.966932,43.274807,66.971725,45.18926,71.67363
64.95135,31.16608,24.711857,30.053371,44.65374,58.83062,44.16662,75.75646
63.608162,39.29771,26.966095,27.943367,42.79097,60.634724,47.386414,71.588844
60.155823,32.792976,18.325668,34.17443,41.552685,61.550297,47.291237,64.90284
62.223553,36.383667,23.782028,32.75058,43.578197,55.55539,43.89345,73.136734
64.56148,34.304485,21.742428,22.537838,40.26525,56.205437,46.720837,77.822845
61.643177,44.88821,23.156616,31.320026,45.127907,57.97151,45.005688,74.34229
58.72431,39.61405,29.231329,34.58577,43.38726,63.877247,49.813705,69.54622
61.75233,36.730927,26.310112,30.628275,50.497353,55.119324,51.066544,73.11855
59.184402,38.876095,27.031952,35.25741,45.239105,68.941315,49.764187,76.81488
65.97181,38.269238,29.403374,32.399223,44.830627,68.671585,46.196747,72.70729
64.02907,37.489143,30.105732,39.111454,48.640015,64.49631,55.69452,75.00619
69.53291,37.242516,26.252224,31.430725,50.603584,58.225765,53.982773,71.8059
66.47856,40.47632,23.20607,31.49529,43.998814,53.45303,51.544178,77.87592
60.60356,35.471306,27.231861,29.966244,45.770393,55.695267,47.024452,73.73024
64.77077,36.169292,23.125755,29.397305,45.882988,49.70596,48.094833,72.23253
63.584175,37.502495,21.376225,27.670559,44.411503,57.673553,47.90351,76.3139
62.527004,35.43757,26.309547,28.5621,43.489586,50.425644,53.117493,73.09833
60.79962,37.519512,20.82022,27.829988,42.828068,60.841904,49.411682,69.338356
64.119,34.117805,25.159115,24.30738,46.371887,50.864902,48.47208,74.45276
63.510994,41.246967,24.596378,37.499184,42.50464,51.003197,46.7846,77.23994
64.45431,36.073883,26.14678,32.678104,45.156662,67.8212,45.94076,72.53221
61.60495,40.89599,27.240654,33.490086,42.927097,62.22989,51.629562,67.44036
64.36842,38.349068,27.939323,31.171755,44.60575,59.56375,51.98346,70.725845
61.315224,37.786743,23.907455,36.312164,45.213425,65.83465,50.93502,73.39459
60.063347,39.91976,24.11465,34.075005,41.48428,64.12393,51.006695,71.15435
59.859314,40.14758,27.4277,39.54374,49.417686,64.01138,52.623528,72.77906
66.774155,38.11087,25.546526,32.74954,47.304237,62.119102,49.47824,72.41886
57.348175,38.075924,23.152256,32.525978,44.22568,47.350906,49.238846,71.30953
62.975235,38.5298,29.750881,30.242332,47.527008,66.58111,46.44332,70.61458
54.66181,32.156494,20.833666,33.936863,39.55336,50.19027,48.73815,74.3015
63.313076,39.462776,25.677643,33.652794,41.41471,62.448708,46.63012,71.64095
60.376945,37.366486,20.554485,33.542786,45.178043,52.941525,48.962986,73.23085
62.81299,38.299255,29.19312,33.719475,44.6166,66.338234,44.590637,73.1906
60.32849,42.238922,27.127644,32.80467,40.63492,64.8872,46.06336,69.76244
59.738937,40.30578,26.494694,30.304775,41.981876,53.10712,49.26619,69.05733
65.614456,36.239742,35.087387,38.447453,46.920235,63.718735,51.10353,73.84653
63.03969,34.208878,25.8023,31.241783,45.845093,51.371292,49.998077,75.0708
58.37786,35.072998,25.588276,29.462772,40.248344,48.484993,44.73044,75.57869
61.215446,36.256725,22.256233,35.956314,45.446045,61.878822,49.743675,71.86128
61.82857,34.63127,25.079094,29.198128,42.002174,58.109344,49.96906,63.783268
60.39885,40.324566,28.953316,36.330624,42.061523,64.68675,46.09551,71.84304
59.624714,35.62571,23.037308,30.03336,40.83541,63.183975,50.66288,72.90426
64.753815,37.455627,22.64989,36.283085,46.506027,59.61969,49.154617,74.44882
64.75354,39.103737,27.236858,33.616577,46.61674,66.24495,47.912453,75.28417
61.85798,36.077255,23.89884,31.885925,46.57238,61.02991,48.301933,77.37512
58.822113,37.139153,21.349735,29.964024,45.842087,53.654114,44.537983,73.588684
58.84754,35.4108,27.722471,34.875324,46.75587,60.080803,47.150894,63.745697
62.79578,40.8298,31.210228,30.871128,44.345566,67.90433,48.557312,73.06742
60.850372,36.271854,25.87059,32.83144,50.842514,53.515327,53.84813,68.61176
57.961746,37.888054,27.60888,30.09357,41.495697,61.76626,47.690678,73.14595
60.196598,34.182377,26.798199,33.909203,40.424915,63.34101,46.452797,73.04732
65.41429,39.301697,27.34422,33.820778,43.031425,63.081917,54.576977,68.29462
58.854984,31.639042,21.525928,34.009155,43.397858,67.668816,50.46775,61.5346
63.240997,36.50131,25.015083,28.166317,44.619648,59.4852,52.459156,68.83091
65.07928,41.41265,27.994564,31.320927,42.327656,64.21891,49.932713,72.19202
64.59354,35.478962,23.677681,29.844835,44.404945,52.238983,48.95166,79.567
63.914856,37.745235,27.338799,31.081856,48.112965,61.79138,51.61686,76.26492
58.874554,38.921535,27.283833,28.09158,41.68592,56.67184,53.94082,66.026695
64.2189,35.2421,24.052237,33.038628,49.28099,66.45593,50.818645,69.170944
53.78013,41.730213,29.167952,37.36104,48.965477,64.364204,54.91369,69.35707
62.35721,34.564648,25.823254,28.08382,43.308697,59.574738,47.19597,75.759865
63.831173,34.747093,24.52758,31.117413,49.64267,52.1838,48.040962,78.57545
59.903084,33.156487,22.97142,31.373009,46.86603,54.005516,48.767097,68.11211
64.04052,40.260597,25.95568,32.198963,43.297565,61.9573,47.891045,72.18609
61.433773,43.009182,21.410915,32.916496,49.819542,55.21448,49.781673,70.95068
63.096382,39.174057,28.42976,32.810135,45.513424,67.35803,53.596306,77.14467
68.282104,33.8366,28.921638,29.31337,50.909554,53.902737,48.354645,70.30108
66.61952,36.660706,22.95784,29.96994,45.334953,61.182426,54.53129,73.571686
57.208763,37.88771,27.414158,37.920277,45.729042,63.823437,47.05047,68.5435
59.222076,37.280678,24.985115,31.435696,43.579475,62.777046,50.40564,68.82546
65.12441,32.57845,28.320782,32.562523,39.36194,54.206738,48.2377,75.19578
60.74813,35.59888,23.867714,30.121449,45.823578,55.745407,45.392654,78.60416
64.4524,37.047894,26.385445,34.541065,42.355408,63.025467,50.021538,68.257195
60.598793,42.549805,21.963585,33.81907,49.53801,57.31279,49.221367,76.886566
58.42328,39.14839,23.385136,33.638042,43.130535,59.115265,49.007664,66.57338
61.4152,40.718155,28.301384,34.995728,44.043785,68.530045,48.39197,71.52554
61.235584,40.476902,25.556805,30.586437,45.671238,66.68396,42.982697,67.65277
62.66111,36.472836,25.613716,37.33814,47.946964,64.8976,52.571903,71.13301
64.14717,35.04026,29.049152,33.527473,45.46951,62.636066,49.495247,71.045525
62.24809,41.450134,27.846413,33.154457,44.38445,66.48924,47.284683,69.775055
63.918358,36.729355,25.88177,29.047985,48.44243,62.455154,50.40494,74.62597
61.67276,37.746147,29.68433,32.557587,44.015305,65.74615,49.200684,74.21056
66.82353,33.881653,18.51396,30.797108,47.33441,72.83136,55.46363,72.26611
61.563778,37.72535,24.943752,32.149364,47.81167,64.80467,44.161926,70.962975
53.94683,36.991917,25.774616,34.017925,46.09458,60.60338,49.53296,64.035126
64.05869,40.685677,26.34657,29.447392,45.651794,62.941235,49.6052,75.59357
62.882458,38.45345,24.777004,24.409447,42.52161,60.90393,46.3505,67.190506
62.78088,38.03466,25.47253,32.82006,39.64738,58.91755,44.56376,63.954346
60.90207,32.178616,31.261463,32.1007,53.26246,63.957447,54.24211,67.013275
62.607307,35.755165,26.994022,29.126942,45.189224,53.124813,47.67148,72.97748
61.514587,31.30992,25.052128,33.363632,48.87744,65.17201,48.95475,73.37652
62.987274,37.074966,25.699522,31.195808,46.83232,54.704144,50.610497,79.73729
62.476925,40.97913,28.145832,29.285213,40.38419,55.992363,47.06829,71.542435
55.421104,33.926384,29.42165,26.894823,44.403755,51.211,47.77002,79.75427
61.094627,41.21956,27.964283,32.69298,47.752586,65.10809,48.180565,69.41182
67.0104,39.32146,22.24385,32.716145,46.56617,66.82724,52.84021,70.27963
63.787308,27.52647,23.849426,31.808662,51.13594,63.92244,53.85743,69.07925
65.21544,37.19931,25.16959,36.71158,45.283764,61.56424,49.679157,66.87416
61.37298,35.224552,28.471292,31.507053,44.135117,49.58694,46.21911,76.764786
62.486298,36.588448,24.757927,31.41005,46.287327,59.55513,49.90587,75.426735
